Match-Name,Name,score
"Bowling Green, KY","Bowling Green, KY",100
"Union, NJ","Union, NJ",100
"Muncie, IN","Muncie, IN",100
"Greenville, SC","Greenville, SC",100
"North Port, FL","North Port, FL",100
"Daytona Beach, FL","Daytona Beach, FL",100
"Eau Claire, WI","Eau Claire, WI",100
"Camarillo, CA","Camarillo, CA",100
"Broomfield, CO","Broomfield, CO",100
"Davis, CA","Davis, CA",100
"Rock Hill, SC","Rock Hill, SC",100
"Buckeye, AZ","Buckeye, AZ",100
"Missoula, MT","Missoula, MT",100
"Warwick, RI","Warwick, RI",100
"Alameda, CA","Alameda, CA",100
"New Rochelle, NY","New Rochelle, NY",100
"Parma, OH","Parma, OH",100
"Folsom, CA","Folsom, CA",100
"Perris, CA","Perris, CA",100
"Napa, CA","Napa, CA",100
"Plymouth, MN","Plymouth, MN",100
"Pharr, TX","Pharr, TX",100
"Tustin, CA","Tustin, CA",100
"Lakewood, CA","Lakewood, CA",100
"Lawrence, MA","Lawrence, MA",100
"Milpitas, CA","Milpitas, CA",100
"Brooklyn Park, MN","Brooklyn Park, MN",100
"Deerfield Beach, FL","Deerfield Beach, FL",100
"Lake Charles, LA","Lake Charles, LA",100
"Franklin, TN","Franklin, TN",100
"Springdale, AR","Springdale, AR",100
"Farmington Hills, MI","Farmington Hills, MI",100
"Cranston, RI","Cranston, RI",100
"Somerville, MA","Somerville, MA",100
"Manteca, CA","Manteca, CA",100
"Cicero, IL","Cicero, IL",100
"Longview, TX","Longview, TX",100
"Westland, MI","Westland, MI",100
"Auburn, WA","Auburn, WA",100
"Lynchburg, VA","Lynchburg, VA",100
"Fort Myers, FL","Fort Myers, FL",100
"Medford, OR","Medford, OR",100
"Boynton Beach, FL","Boynton Beach, FL",100
"Bloomington, IL","Bloomington, IL",100
"Appleton, WI","Appleton, WI",100
"Baldwin Park, CA","Baldwin Park, CA",100
"Union, CA","Union, CA",100
"Rancho Cordova, CA","Rancho Cordova, CA",100
"Rochester Hills, MI","Rochester Hills, MI",100
"Missouri, TX","Missouri, TX",100
"Pasco, WA","Pasco, WA",100
"Bolingbrook, IL","Bolingbrook, IL",100
"Albany, GA","Albany, GA",100
"Arlington Heights, IL","Arlington Heights, IL",100
"Gary, IN","Gary, IN",100
"Rapid, SD","Rapid, SD",100
"Bethlehem, PA","Bethlehem, PA",100
"Hammond, IN","Hammond, IN",100
"Warner Robins, GA","Warner Robins, GA",100
"Wyoming, MI","Wyoming, MI",100
"Loveland, CO","Loveland, CO",100
"San Ramon, CA","San Ramon, CA",100
"Temple, TX","Temple, TX",100
"Iowa, IA","Iowa, IA",100
"Kalamazoo, MI","Kalamazoo, MI",100
"Jonesboro, AR","Jonesboro, AR",100
"Cedar Park, TX","Cedar Park, TX",100
"Upland, CA","Upland, CA",100
"Baytown, TX","Baytown, TX",100
"Gastonia, NC","Gastonia, NC",100
"Bellflower, CA","Bellflower, CA",100
"Scranton, PA","Scranton, PA",100
"Layton, UT","Layton, UT",100
"Flower Mound, TX","Flower Mound, TX",100
"Broken Arrow, OK","Broken Arrow, OK",100
"Inglewood, CA","Inglewood, CA",100
"Billings, MT","Billings, MT",100
"Richmond, CA","Richmond, CA",100
"Fontana, CA","Fontana, CA",100
"Modesto, CA","Modesto, CA",100
"San Bernardino, CA","San Bernardino, CA",100
"Tacoma, WA","Tacoma, WA",100
"Des Moines, IA","Des Moines, IA",100
"Spokane, WA","Spokane, WA",100
"Baton Rouge, LA","Baton Rouge, LA",100
"Richmond, VA","Richmond, VA",100
"Boise, ID","Boise, ID",100
"Fremont, CA","Fremont, CA",100
"Hialeah, FL","Hialeah, FL",100
"Irving, TX","Irving, TX",100
"Garland, TX","Garland, TX",100
"Chesapeake, VA","Chesapeake, VA",100
"Norfolk, VA","Norfolk, VA",100
"North Las Vegas, NV","North Las Vegas, NV",100
"Gilbert, AZ","Gilbert, AZ",100
"Glendale, AZ","Glendale, AZ",100
"Reno, NV","Reno, NV",100
"Scottsdale, AZ","Scottsdale, AZ",100
"Lubbock, TX","Lubbock, TX",100
"Buffalo, NY","Buffalo, NY",100
"Chandler, AZ","Chandler, AZ",100
"Madison, WI","Madison, WI",100
"Laredo, TX","Laredo, TX",100
"Jersey, NJ","Jersey, NJ",100
"Fort Wayne, IN","Fort Wayne, IN",100
"Chula Vista, CA","Chula Vista, CA",100
"Durham, NC","Durham, NC",100
"Santa Clarita, CA","Santa Clarita, CA",100
"Oxnard, CA","Oxnard, CA",100
"Fayetteville, NC","Fayetteville, NC",100
"Tallahassee, FL","Tallahassee, FL",100
"Ontario, CA","Ontario, CA",100
"Sioux Falls, SD","Sioux Falls, SD",100
"Fort Lauderdale, FL","Fort Lauderdale, FL",100
"Vancouver, WA","Vancouver, WA",100
"Brownsville, TX","Brownsville, TX",100
"Worcester, MA","Worcester, MA",100
"Knoxville, TN","Knoxville, TN",100
"Frisco, TX","Frisco, TX",100
"Cape Coral, FL","Cape Coral, FL",100
"Mobile, AL","Mobile, AL",100
"Mckinney, TX","Mckinney, TX",100
"Tempe, AZ","Tempe, AZ",100
"Overland Park, KS","Overland Park, KS",100
"Columbus, GA","Columbus, GA",100
"Moreno Valley, CA","Moreno Valley, CA",100
"Grand Prairie, TX","Grand Prairie, TX",100
"Huntsville, AL","Huntsville, AL",100
"Little Rock, AR","Little Rock, AR",100
"Akron, OH","Akron, OH",100
"Montgomery, AL","Montgomery, AL",100
"Aurora, IL","Aurora, IL",100
"Yonkers, NY","Yonkers, NY",100
"Amarillo, TX","Amarillo, TX",100
"Grand Rapids, MI","Grand Rapids, MI",100
"Salt Lake, UT","Salt Lake, UT",100
"Huntington Beach, CA","Huntington Beach, CA",100
"Glendale, CA","Glendale, CA",100
"Rochester, NY","Rochester, NY",100
"Toledo, OH","Toledo, OH",100
"Newark, NJ","Newark, NJ",100
"Irvine, CA","Irvine, CA",100
"Indianapolis, IN","Indianapolis, IN",100
"Tucson, AZ","Tucson, AZ",100
"Albuquerque, NM","Albuquerque, NM",100
"Milwaukee, WI","Milwaukee, WI",100
"Baltimore, MD","Baltimore, MD",100
"Las Vegas, NV","Las Vegas, NV",100
"Oklahoma, OK","Oklahoma, OK",100
"Memphis, TN","Memphis, TN",100
"Portland, OR","Portland, OR",100
"El Paso, TX","El Paso, TX",100
"Boston, MA","Boston, MA",100
"Washington, DC","Washington, DC",100
"Denver, CO","Denver, CO",100
"Seattle, WA","Seattle, WA",100
"Charlotte, NC","Charlotte, NC",100
"Mesa, AZ","Mesa, AZ",100
"San Francisco, CA","San Francisco, CA",100
"Columbus, OH","Columbus, OH",100
"Fort Worth, TX","Fort Worth, TX",100
"Jacksonville, FL","Jacksonville, FL",100
"Austin, TX","Austin, TX",100
"San Jose, CA","San Jose, CA",100
"Dallas, TX","Dallas, TX",100
"San Diego, CA","San Diego, CA",100
"San Antonio, TX","San Antonio, TX",100
"Philadelphia, PA","Philadelphia, PA",100
"Phoenix, AZ","Phoenix, AZ",100
"Houston, TX","Houston, TX",100
"Chicago, IL","Chicago, IL",100
"Fresno, CA","Fresno, CA",100
"Sacramento, CA","Sacramento, CA",100
"Orlando, FL","Orlando, FL",100
"Cleveland, OH","Cleveland, OH",100
"Lincoln, NE","Lincoln, NE",100
"Plano, TX","Plano, TX",100
"Greensboro, NC","Greensboro, NC",100
"Pittsburgh, PA","Pittsburgh, PA",100
"Cincinnati, OH","Cincinnati, OH",100
"Henderson, NV","Henderson, NV",100
"Stockton, CA","Stockton, CA",100
"Corpus Christi, TX","Corpus Christi, TX",100
"Riverside, CA","Riverside, CA",100
"Santa Ana, CA","Santa Ana, CA",100
"Anaheim, CA","Anaheim, CA",100
"Aurora, CO","Aurora, CO",100
"Bakersfield, CA","Bakersfield, CA",100
"Wichita, KS","Wichita, KS",100
"Atlanta, GA","Atlanta, GA",100
"New Orleans, LA","New Orleans, LA",100
"Tampa, FL","Tampa, FL",100
"Arlington, TX","Arlington, TX",100
"Tulsa, OK","Tulsa, OK",100
"Minneapolis, MN","Minneapolis, MN",100
"Oakland, CA","Oakland, CA",100
"Virginia Beach, VA","Virginia Beach, VA",100
"Long Beach, CA","Long Beach, CA",100
"Omaha, NE","Omaha, NE",100
"Raleigh, NC","Raleigh, NC",100
"Miami, FL","Miami, FL",100
"Colorado Springs, CO","Colorado Springs, CO",100
"Kansas, MO","Kansas, MO",100
"Chattanooga, TN","Chattanooga, TN",100
"Providence, RI","Providence, RI",100
"Newport News, VA","Newport News, VA",100
"Victorville, CA","Victorville, CA",100
"Evansville, IN","Evansville, IN",100
"Lansing, MI","Lansing, MI",100
"Beaumont, TX","Beaumont, TX",100
"Sugar Land, TX","Sugar Land, TX",100
"Cambridge, MA","Cambridge, MA",100
"Arvada, CO","Arvada, CO",100
"Odessa, TX","Odessa, TX",100
"Richardson, TX","Richardson, TX",100
"Allentown, PA","Allentown, PA",100
"Berkeley, CA","Berkeley, CA",100
"Ann Arbor, MI","Ann Arbor, MI",100
"Vallejo, CA","Vallejo, CA",100
"Pearland, TX","Pearland, TX",100
"Hartford, CT","Hartford, CT",100
"Independence, MO","Independence, MO",100
"Wilmington, NC","Wilmington, NC",100
"Abilene, TX","Abilene, TX",100
"Columbia, MO","Columbia, MO",100
"Norman, OK","Norman, OK",100
"Fargo, ND","Fargo, ND",100
"Simi Valley, CA","Simi Valley, CA",100
"Topeka, KS","Topeka, KS",100
"Lafayette, LA","Lafayette, LA",100
"Thousand Oaks, CA","Thousand Oaks, CA",100
"Round Rock, TX","Round Rock, TX",100
"Elizabeth, NJ","Elizabeth, NJ",100
"Santa Clara, CA","Santa Clara, CA",100
"Kent, WA","Kent, WA",100
"Rochester, MN","Rochester, MN",100
"Fairfield, CA","Fairfield, CA",100
"Stamford, CT","Stamford, CT",100
"High Point, NC","High Point, NC",100
"Gresham, OR","Gresham, OR",100
"Lakeland, FL","Lakeland, FL",100
"Centennial, CO","Centennial, CO",100
"Everett, WA","Everett, WA",100
"Peoria, IL","Peoria, IL",100
"West Palm Beach, FL","West Palm Beach, FL",100
"Antioch, CA","Antioch, CA",100
"Lowell, MA","Lowell, MA",100
"Elgin, IL","Elgin, IL",100
"Pueblo, CO","Pueblo, CO",100
"Pompano Beach, FL","Pompano Beach, FL",100
"Clovis, CA","Clovis, CA",100
"Downey, CA","Downey, CA",100
"Manchester, NH","Manchester, NH",100
"Provo, UT","Provo, UT",100
"Miami Gardens, FL","Miami Gardens, FL",100
"North Charleston, SC","North Charleston, SC",100
"Westminster, CO","Westminster, CO",100
"Costa Mesa, CA","Costa Mesa, CA",100
"Palm Bay, FL","Palm Bay, FL",100
"Springfield, IL","Springfield, IL",100
"Temecula, CA","Temecula, CA",100
"Murrieta, CA","Murrieta, CA",100
"El Monte, CA","El Monte, CA",100
"Carlsbad, CA","Carlsbad, CA",100
"West Jordan, UT","West Jordan, UT",100
"College Station, TX","College Station, TX",100
"Clearwater, FL","Clearwater, FL",100
"Concord, CA","Concord, CA",100
"New Haven, CT","New Haven, CT",100
"Rancho Cucamonga, CA","Rancho Cucamonga, CA",100
"Lakewood, CO","Lakewood, CO",100
"Joliet, IL","Joliet, IL",100
"Naperville, IL","Naperville, IL",100
"Killeen, TX","Killeen, TX",100
"Escondido, CA","Escondido, CA",100
"Pomona, CA","Pomona, CA",100
"Kansas, KS","Kansas, KS",100
"Sunnyvale, CA","Sunnyvale, CA",100
"Pasadena, TX","Pasadena, TX",100
"Hollywood, FL","Hollywood, FL",100
"Springfield, MA","Springfield, MA",100
"Salinas, CA","Salinas, CA",100
"Palmdale, CA","Palmdale, CA",100
"Clarksville, TN","Clarksville, TN",100
"Lancaster, CA","Lancaster, CA",100
"Rockford, IL","Rockford, IL",100
"Hayward, CA","Hayward, CA",100
"Fort Collins, CO","Fort Collins, CO",100
"Springfield, MO","Springfield, MO",100
"Cary, NC","Cary, NC",100
"Corona, CA","Corona, CA",100
"Eugene, OR","Eugene, OR",100
"Peoria, AZ","Peoria, AZ",100
"Pembroke Pines, FL","Pembroke Pines, FL",100
"Garden Grove, CA","Garden Grove, CA",100
"Elk Grove, CA","Elk Grove, CA",100
"Salem, OR","Salem, OR",100
"Oceanside, CA","Oceanside, CA",100
"Santa Rosa, CA","Santa Rosa, CA",100
"Bellevue, WA","Bellevue, WA",100
"Savannah, GA","Savannah, GA",100
"Sterling Heights, MI","Sterling Heights, MI",100
"Roseville, CA","Roseville, CA",100
"Cedar Rapids, IA","Cedar Rapids, IA",100
"Columbia, SC","Columbia, SC",100
"Coral Springs, FL","Coral Springs, FL",100
"Visalia, CA","Visalia, CA",100
"Gainesville, FL","Gainesville, FL",100
"Hampton, VA","Hampton, VA",100
"Warren, MI","Warren, MI",100
"Charleston, SC","Charleston, SC",100
"West Valley, UT","West Valley, UT",100
"Carrollton, TX","Carrollton, TX",100
"Surprise, AZ","Surprise, AZ",100
"Waco, TX","Waco, TX",100
"Denton, TX","Denton, TX",100
"Thornton, CO","Thornton, CO",100
"Paterson, NJ","Paterson, NJ",100
"Orange, CA","Orange, CA",100
"Olathe, KS","Olathe, KS",100
"Fullerton, CA","Fullerton, CA",100
"Dayton, OH","Dayton, OH",100
"Miramar, FL","Miramar, FL",100
"Murfreesboro, TN","Murfreesboro, TN",100
"Pasadena, CA","Pasadena, CA",100
"Midland, TX","Midland, TX",100
"Syracuse, NY","Syracuse, NY",100
"Mesquite, TX","Mesquite, TX",100
"Mcallen, TX","Mcallen, TX",100
"Bridgeport, CT","Bridgeport, CT",100
"Torrance, CA","Torrance, CA",100
"Palo Alto, CA","Palo Alto, CA",100
"West Des Moines, IA","West Des Moines, IA",100
"Brunswick, OH","Brunswick, OH",100
"Los Banos, CA","Los Banos, CA",100
"Huntsville, TX","Huntsville, TX",100
"Westfield, IN","Westfield, IN",100
"La Quinta, CA","La Quinta, CA",100
"Oviedo, FL","Oviedo, FL",100
"Woonsocket, RI","Woonsocket, RI",100
"Grove, OH","Grove, OH",100
"Manassas, VA","Manassas, VA",100
"Westfield, MA","Westfield, MA",100
"Apache Junction, AZ","Apache Junction, AZ",100
"Midland, MI","Midland, MI",100
"Coppell, TX","Coppell, TX",100
"Leominster, MA","Leominster, MA",100
"Puyallup, WA","Puyallup, WA",100
"Moline, IL","Moline, IL",100
"Rancho Palos Verdes, CA","Rancho Palos Verdes, CA",100
"Urbana, IL","Urbana, IL",100
"Oakley, CA","Oakley, CA",100
"Beverly, MA","Beverly, MA",100
"Bell Gardens, CA","Bell Gardens, CA",100
"State College, PA","State College, PA",100
"Campbell, CA","Campbell, CA",100
"Brentwood, TN","Brentwood, TN",100
"Queen Creek, AZ","Queen Creek, AZ",100
"Pittsfield, MA","Pittsfield, MA",100
"Linden, NJ","Linden, NJ",100
"Mankato, MN","Mankato, MN",100
"Dekalb, IL","Dekalb, IL",100
"Fairfield, OH","Fairfield, OH",100
"Lompoc, CA","Lompoc, CA",100
"Spring Hill, TN","Spring Hill, TN",100
"Gainesville, GA","Gainesville, GA",100
"Kearny, NJ","Kearny, NJ",100
"Danville, VA","Danville, VA",100
"Chelsea, MA","Chelsea, MA",100
"Friendswood, TX","Friendswood, TX",100
"Hagerstown, MD","Hagerstown, MD",100
"Farmers Branch, TX","Farmers Branch, TX",100
"San Gabriel, CA","San Gabriel, CA",100
"Holyoke, MA","Holyoke, MA",100
"Covington, KY","Covington, KY",100
"Westerville, OH","Westerville, OH",100
"Woburn, MA","Woburn, MA",100
"Lancaster, OH","Lancaster, OH",100
"Bullhead, AZ","Bullhead, AZ",100
"Gallatin, TN","Gallatin, TN",100
"Hutchinson, KS","Hutchinson, KS",100
"Buffalo Grove, IL","Buffalo Grove, IL",100
"Shakopee, MN","Shakopee, MN",100
"Fitchburg, MA","Fitchburg, MA",100
"Hickory, NC","Hickory, NC",100
"Bartlett, IL","Bartlett, IL",100
"Maplewood, MN","Maplewood, MN",100
"Schertz, TX","Schertz, TX",100
"Greenacres, FL","Greenacres, FL",100
"Shelton, CT","Shelton, CT",100
"Wentzville, MO","Wentzville, MO",100
"Weslaco, TX","Weslaco, TX",100
"Bremerton, WA","Bremerton, WA",100
"Brighton, CO","Brighton, CO",100
"Belleville, IL","Belleville, IL",100
"Findlay, OH","Findlay, OH",100
"Edmonds, WA","Edmonds, WA",100
"Jefferson, MO","Jefferson, MO",100
"Goose Creek, SC","Goose Creek, SC",100
"North Miami Beach, FL","North Miami Beach, FL",100
"Binghamton, NY","Binghamton, NY",100
"Strongsville, OH","Strongsville, OH",100
"Cutler Bay, FL","Cutler Bay, FL",100
"Herriman, UT","Herriman, UT",100
"Cleveland, TN","Cleveland, TN",100
"Rockwall, TX","Rockwall, TX",100
"Attleboro, MA","Attleboro, MA",100
"Morgan Hill, CA","Morgan Hill, CA",100
"Winter Garden, FL","Winter Garden, FL",100
"Oakland Park, FL","Oakland Park, FL",100
"Oro Valley, AZ","Oro Valley, AZ",100
"Prescott Valley, AZ","Prescott Valley, AZ",100
"Coachella, CA","Coachella, CA",100
"Hattiesburg, MS","Hattiesburg, MS",100
"Danville, CA","Danville, CA",100
"Biloxi, MS","Biloxi, MS",100
"Huntington, WV","Huntington, WV",100
"Fort Pierce, FL","Fort Pierce, FL",100
"Titusville, FL","Titusville, FL",100
"Elmhurst, IL","Elmhurst, IL",100
"Mansfield, OH","Mansfield, OH",100
"Bothell, WA","Bothell, WA",100
"Salina, KS","Salina, KS",100
"Alexandria, LA","Alexandria, LA",100
"Kyle, TX","Kyle, TX",100
"Everett, MA","Everett, MA",100
"Euclid, OH","Euclid, OH",100
"Marana, AZ","Marana, AZ",100
"Blacksburg, VA","Blacksburg, VA",100
"Sayreville, NJ","Sayreville, NJ",100
"Burlington, VT","Burlington, VT",100
"Rohnert Park, CA","Rohnert Park, CA",100
"Fond Du Lac, WI","Fond Du Lac, WI",100
"Winter Haven, FL","Winter Haven, FL",100
"Freeport, NY","Freeport, NY",100
"San Bruno, CA","San Bruno, CA",100
"Prescott, AZ","Prescott, AZ",100
"Moorhead, MN","Moorhead, MN",100
"The Colony, TX","The Colony, TX",100
"Concord, NH","Concord, NH",100
"Ormond Beach, FL","Ormond Beach, FL",100
"Peachtree Corners, GA","Peachtree Corners, GA",100
"Salem, MA","Salem, MA",100
"Brea, CA","Brea, CA",100
"Altoona, PA","Altoona, PA",100
"Urbandale, IA","Urbandale, IA",100
"Lombard, IL","Lombard, IL",100
"Wake Forest, NC","Wake Forest, NC",100
"Bountiful, UT","Bountiful, UT",100
"York, PA","York, PA",100
"El Centro, CA","El Centro, CA",100
"Plainfield, IL","Plainfield, IL",100
"Altamonte Springs, FL","Altamonte Springs, FL",100
"Haltom, TX","Haltom, TX",100
"Cleveland Heights, OH","Cleveland Heights, OH",100
"North Lauderdale, FL","North Lauderdale, FL",100
"Riverton, UT","Riverton, UT",100
"Sierra Vista, AZ","Sierra Vista, AZ",100
"Barnstable, MA","Barnstable, MA",100
"Hackensack, NJ","Hackensack, NJ",100
"Calexico, CA","Calexico, CA",100
"Quincy, IL","Quincy, IL",100
"Eagan, MN","Eagan, MN",100
"Crystal Lake, IL","Crystal Lake, IL",100
"Benton, AR","Benton, AR",100
"Hilliard, OH","Hilliard, OH",100
"Bartlesville, OK","Bartlesville, OK",100
"Roseville, MN","Roseville, MN",100
"Phenix, AL","Phenix, AL",100
"Oak Creek, WI","Oak Creek, WI",100
"Claremont, CA","Claremont, CA",100
"Lincoln Park, MI","Lincoln Park, MI",100
"Bettendorf, IA","Bettendorf, IA",100
"West Fargo, ND","West Fargo, ND",100
"Moorpark, CA","Moorpark, CA",100
"Dunedin, FL","Dunedin, FL",100
"New Albany, IN","New Albany, IN",100
"Rome, GA","Rome, GA",100
"Clermont, FL","Clermont, FL",100
"Monrovia, CA","Monrovia, CA",100
"Owasso, OK","Owasso, OK",100
"Addison, IL","Addison, IL",100
"Holly Springs, NC","Holly Springs, NC",100
"Portage, IN","Portage, IN",100
"Waxahachie, TX","Waxahachie, TX",100
"West Hollywood, CA","West Hollywood, CA",100
"Lima, OH","Lima, OH",100
"Panama, FL","Panama, FL",100
"Oregon, OR","Oregon, OR",100
"Hot Springs, AR","Hot Springs, AR",100
"Cottage Grove, MN","Cottage Grove, MN",100
"Park Ridge, IL","Park Ridge, IL",100
"Braintree, MA","Braintree, MA",100
"Lauderdale Lakes, FL","Lauderdale Lakes, FL",100
"Calumet, IL","Calumet, IL",100
"Tucker, GA","Tucker, GA",100
"Prattville, AL","Prattville, AL",100
"Pleasant Hill, CA","Pleasant Hill, CA",100
"Lebanon, TN","Lebanon, TN",100
"Oswego, IL","Oswego, IL",100
"Tooele, UT","Tooele, UT",100
"Monroe, NC","Monroe, NC",100
"Richmond, IN","Richmond, IN",100
"La Porte, TX","La Porte, TX",100
"Inver Grove Heights, MN","Inver Grove Heights, MN",100
"Wildwood, MO","Wildwood, MO",100
"Upper Arlington, OH","Upper Arlington, OH",100
"Manhattan Beach, CA","Manhattan Beach, CA",100
"Gahanna, OH","Gahanna, OH",100
"Eagle Mountain, UT","Eagle Mountain, UT",100
"El Mirage, AZ","El Mirage, AZ",100
"Temple, CA","Temple, CA",100
"Mount Juliet, TN","Mount Juliet, TN",100
"Bell, CA","Bell, CA",100
"Mount Vernon, WA","Mount Vernon, WA",100
"Peachtree, GA","Peachtree, GA",100
"La Vergne, TN","La Vergne, TN",100
"Cooper, FL","Cooper, FL",100
"Franklin, WI","Franklin, WI",100
"Richmond, KY","Richmond, KY",100
"Lewiston, ME","Lewiston, ME",100
"Watertown, MA","Watertown, MA",100
"Richfield, MN","Richfield, MN",100
"San Juan Capistrano, CA","San Juan Capistrano, CA",100
"Leavenworth, KS","Leavenworth, KS",100
"Wildomar, CA","Wildomar, CA",100
"Muskegon, MI","Muskegon, MI",100
"Winter Springs, FL","Winter Springs, FL",100
"Carol Stream, IL","Carol Stream, IL",100
"Germantown, TN","Germantown, TN",100
"Norwich, CT","Norwich, CT",100
"Plant, FL","Plant, FL",100
"Annapolis, MD","Annapolis, MD",100
"Culver, CA","Culver, CA",100
"Milton, GA","Milton, GA",100
"Duncanville, TX","Duncanville, TX",100
"Columbia, TN","Columbia, TN",100
"Issaquah, WA","Issaquah, WA",100
"Montclair, CA","Montclair, CA",100
"Lancaster, TX","Lancaster, TX",100
"Lake Oswego, OR","Lake Oswego, OR",100
"Streamwood, IL","Streamwood, IL",100
"Indian Trail, NC","Indian Trail, NC",100
"Hurst, TX","Hurst, TX",100
"Romeoville, IL","Romeoville, IL",100
"Hilton Head Island, SC","Hilton Head Island, SC",100
"Sumter, SC","Sumter, SC",100
"Keizer, OR","Keizer, OR",100
"New Berlin, WI","New Berlin, WI",100
"Hollister, CA","Hollister, CA",100
"Newnan, GA","Newnan, GA",100
"Marlborough, MA","Marlborough, MA",100
"Cape Girardeau, MO","Cape Girardeau, MO",100
"La Puente, CA","La Puente, CA",100
"Spanish Fork, UT","Spanish Fork, UT",100
"Marion, IA","Marion, IA",100
"Royal Palm Beach, FL","Royal Palm Beach, FL",100
"Northglenn, CO","Northglenn, CO",100
"Wheeling, IL","Wheeling, IL",100
"Greenfield, WI","Greenfield, WI",100
"Olive Branch, MS","Olive Branch, MS",100
"Muskogee, OK","Muskogee, OK",100
"Valley Stream, NY","Valley Stream, NY",100
"Florence, SC","Florence, SC",100
"Spartanburg, SC","Spartanburg, SC",100
"Menomonee Falls, WI","Menomonee Falls, WI",100
"Rock Island, IL","Rock Island, IL",100
"Carpentersville, IL","Carpentersville, IL",100
"Hanover Park, IL","Hanover Park, IL",100
"Fort Lee, NJ","Fort Lee, NJ",100
"Aventura, FL","Aventura, FL",100
"Rosenberg, TX","Rosenberg, TX",100
"Dover, DE","Dover, DE",100
"Longview, WA","Longview, WA",100
"Huber Heights, OH","Huber Heights, OH",100
"Roy, UT","Roy, UT",100
"Grants Pass, OR","Grants Pass, OR",100
"Tupelo, MS","Tupelo, MS",100
"Stanton, CA","Stanton, CA",100
"Lake Worth, FL","Lake Worth, FL",100
"Reynoldsburg, OH","Reynoldsburg, OH",100
"Warren, OH","Warren, OH",100
"Martinez, CA","Martinez, CA",100
"Pleasant Grove, UT","Pleasant Grove, UT",100
"Mooresville, NC","Mooresville, NC",100
"Lynnwood, WA","Lynnwood, WA",100
